"YEAR","CASEID","SERIAL","STATEFIP","METRO","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","PERNUM","LINENO","DAY","DATE","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","CITIZEN","BPL","EDUC","EDUCYRS","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","SCC_ALL","SCC_HH","ECYEST","ECPRIOR","ECFREQ","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework"
2024,20240909240805,5937,16,4,0,10,1,1,0,0,999,1,1,7,20240928,7505940.771260000,52,1,100,100,999,4,1,9900,21,112,1,0,7,180,7200,290,8770,1,50,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,15,0,0,0,570,0,0,25,0,165,0,71,0,564,0,0,0,0
2024,20240909240815,5938,6,1,4481,14,1,2,0,0,999,1,1,1,20240922,15526441.14091500,26,1,131,100,50,6,1,9900,40,217,1,0,4,111,845,140,1170,1,40,1920.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,75,0,15,0,600,0,0,0,170,210,220,150,0,0,0,0,0,15
2024,20240909240833,5939,37,4,0,16,4,1,0,0,999,1,1,6,20240927,25454354.75473500,50,1,100,100,999,1,1,9900,40,217,1,0,4,110,120,200,6870,1,45,1300.0,2,999.99,1,55,2,100,100,41,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,120,0,20,0,80,0,510,0,0,20,0,90,0,165,0,435,120,0,0,80
2024,20240909240852,5940,45,2,0,2,1,2,0,0,999,1,1,1,20240929,7322376.536771000,33,1,110,100,999,6,1,9900,32,214,1,0,4,200,9130,135,3570,1,50,2220.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,60,30,0,225,0,735,120,0,0,0,240,30,0,0,0,0,0,0,225
2024,20240909240862,5941,4,1,0,12,1,1,0,0,999,1,1,7,20240928,5510858.832329000,59,1,100,210,999,6,1,9900,21,112,1,0,4,190,8500,137,3895,1,40,1030.0,1,25.75,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,25,0,255,0,710,0,0,0,0,400,0,50,0,0,0,0,0,205
2024,20240909240886,5942,51,3,0,15,2,1,0,0,999,1,1,2,20240930,8653612.708720000,75,1,100,100,999,1,1,9900,41,316,1,1,2,125,2205,240,7870,2,13,438.0,2,999.99,1,76,2,100,100,41,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,65,0,190,0,510,0,60,45,0,315,0,105,0,150,0,0,0,65
2024,20240909240916,5943,39,1,0,15,4,1,1,2,13,1,1,2,20240930,15715156.16707900,52,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,52,1,100,100,40,1,1,50,2120.0,1,2,0,0,0,0,0,1,0,0,1,1,2,265,45,0,10,0,105,0,483,47,20,45,0,80,15,325,0,0,55,255,255,105
2024,20240909240922,5944,21,2,0,15,3,1,1,1,13,1,1,2,20240923,12038555.89280700,44,1,100,100,999,1,1,9900,40,217,1,0,4,140,4710,150,4380,1,55,2120.0,2,999.99,1,44,2,100,100,40,1,2,40,99999.98,1,1,0,0,0,0,0,1,0,0,99,0,99,0,0,0,45,0,0,0,510,0,0,0,0,255,0,0,0,630,0,0,0,0
2024,20240909240924,5945,35,1,200,11,1,2,0,0,999,1,1,2,20240923,5922874.245616000,36,1,100,210,999,6,1,9900,32,215,1,0,4,132,4010,271,8680,1,70,1820.0,1,23.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,30,0,0,0,370,0,0,0,0,0,0,40,0,1000,0,0,0,0
2024,20240909240930,5946,32,1,0,16,2,1,0,0,999,1,1,2,20240923,15656082.69380900,69,1,110,100,999,1,4,60039,43,321,1,0,7,122,1825,251,8080,2,30,99999.99,99,999.99,1,68,2,110,100,43,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,180,0,60,0,170,0,460,0,90,30,0,141,105,54,0,150,180,0,0,50
2024,20240909240965,5947,37,2,3120,15,4,1,1,2,3,1,1,5,20240926,24399598.66852600,34,2,100,100,999,1,1,9900,41,316,1,1,4,111,800,220,7280,1,9995,1154.0,2,999.99,1,33,1,100,100,40,1,1,50,1440.0,1,2,1,0,0,1,0,0,870,630,99,0,99,30,0,0,60,0,55,0,605,0,100,50,0,70,0,90,0,380,0,30,30,55
2024,20240909240969,5948,48,1,0,15,4,1,1,2,10,1,1,2,20240923,43618024.26379000,49,1,100,100,999,1,1,9900,40,217,1,0,4,150,5630,120,770,1,50,2360.0,2,999.99,1,42,2,100,100,40,0,3,999,99999.98,1,2,1,0,0,0,1,1,5,5,99,0,99,0,0,0,45,0,90,0,480,0,0,0,0,0,0,70,85,670,0,0,0,90
2024,20240909240973,5949,20,2,0,14,2,1,0,0,999,1,1,5,20240926,14061324.08409400,58,1,100,100,999,4,1,9900,40,217,1,0,4,120,1108,220,7380,1,40,1700.0,2,999.99,2,54,2,100,100,40,1,1,40,1680.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,100,0,195,0,550,0,0,0,0,135,0,10,0,450,0,0,0,70
2024,20240909240999,5950,39,4,0,8,2,1,0,0,999,1,1,6,20240927,9688118.860082000,72,2,100,100,999,1,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,79,1,100,100,30,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,335,0,630,0,30,0,0,255,0,85,0,0,0,0,0,60
2024,20240909241043,5951,39,4,0,16,2,1,0,0,999,1,1,3,20240924,12209647.36783400,65,2,100,100,999,1,1,9900,31,214,1,0,5,127,3255,251,8180,2,5,480.0,1,40.0,1,66,1,100,100,30,1,1,45,2000.0,0,0,0,0,0,0,0,0,125,0,1,1,1,6,275,0,75,0,115,0,510,0,70,0,15,139,45,190,0,0,6,0,0,95
2024,20240909241055,5952,27,3,0,14,1,1,0,0,999,1,1,3,20240924,12515733.70271700,28,1,100,100,999,6,1,9900,40,217,1,0,4,123,2050,100,170,1,50,1920.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,90,0,413,0,0,0,0,0,0,14,0,873,0,0,0,90
2024,20240909241061,5953,13,2,521,14,4,2,1,2,7,1,1,5,20240926,27853663.83699100,47,2,110,100,999,1,1,9900,30,215,1,0,5,150,5140,250,8191,1,40,2300.0,2,999.99,1,54,1,110,100,30,1,1,995,99999.98,1,2,1,0,0,0,1,0,705,705,99,0,99,0,0,0,0,0,655,0,735,0,0,0,0,50,0,0,0,0,0,0,0,655
2024,20240909241071,5954,25,1,1122,15,3,2,1,1,14,1,1,7,20240928,6787850.997427000,38,2,100,100,999,6,1,9900,41,316,1,0,3,123,2011,240,7860,1,35,1650.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,0,0,0,0,0,1,0,0,1,1,5,5,5,0,140,0,30,0,540,0,0,0,60,510,0,150,0,0,5,5,5,30
2024,20240909241073,5955,24,2,8841,13,4,1,1,2,13,1,1,1,20240929,8032677.611900000,49,1,100,100,999,1,1,9900,31,214,1,0,4,110,52,160,4971,1,40,942.0,2,999.99,1,47,2,100,100,41,1,1,12,200.0,1,2,0,0,0,0,0,1,0,0,99,0,99,0,0,0,0,0,0,0,570,0,0,0,100,595,0,100,75,0,0,0,0,0
2024,20240909241112,5956,37,4,0,12,2,1,0,0,999,1,1,1,20240929,3549667.102557000,79,1,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,80,2,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,90,0,30,0,600,0,0,0,0,540,0,0,0,30,0,0,0,30
2024,20240909241115,5957,50,4,0,7,1,1,0,0,999,1,1,1,20240922,3986163.758395000,74,2,100,100,999,6,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,90,0,660,0,480,0,0,0,0,210,0,0,0,0,0,0,0,405
2024,20240909241129,5958,36,3,0,7,1,1,0,0,999,1,1,5,20240926,12594764.14435600,66,2,100,100,999,4,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,45,0,135,0,690,45,0,0,0,525,0,0,0,0,0,0,0,45
2024,20240909241149,5959,16,4,0,15,2,1,0,0,999,1,1,1,20240929,4486013.293984000,72,1,100,100,999,1,1,9900,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,62,2,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,130,0,160,0,565,0,0,55,60,330,60,60,20,0,0,0,0,130
2024,20240909241177,5960,19,4,0,14,2,1,0,0,999,1,1,1,20240922,3189281.957601000,69,1,100,100,999,1,1,9900,32,216,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,66,2,100,100,32,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,0,0,510,0,0,0,0,870,0,0,0,0,0,0,0,0
2024,20240909241184,5961,1,2,5160,13,3,1,0,0,999,1,1,5,20240926,16727796.97465000,62,1,100,100,999,1,1,9900,40,217,1,0,7,170,6260,120,770,1,9995,99999.99,99,999.99,1,64,2,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,35,0,200,0,559,60,0,60,0,120,0,136,0,270,0,0,0,120
2024,20240909241188,5962,19,4,0,14,2,1,0,0,999,1,1,1,20240929,2482006.828790000,85,2,100,100,999,1,1,9900,31,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,85,1,100,100,41,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,180,0,0,0,810,0,0,0,0,390,0,0,0,0,0,0,0,0
2024,20240909241195,5963,35,3,2310,10,2,2,0,0,999,1,1,1,20240929,10124532.65682600,29,2,100,100,999,6,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,2,35,1,100,210,30,1,1,40,692.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,180,0,600,0,0,0,0,600,0,0,0,0,0,0,0,180
2024,20240909241196,5964,6,4,0,8,1,2,0,0,999,1,1,2,20240930,10178531.89295600,78,2,100,100,999,3,1,9900,30,215,1,0,4,150,5120,120,770,2,15,384.0,1,23.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,254,0,560,0,0,0,0,500,30,6,0,0,0,0,0,254
2024,20240909241204,5965,6,2,7360,10,7,2,1,2,14,1,1,1,20240929,18890159.53160300,60,2,120,210,999,1,5,20000,13,107,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,61,1,120,210,13,1,1,40,720.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,305,0,640,0,0,0,0,325,90,30,0,0,0,0,0,305
2024,20240909241228,5966,17,2,1601,15,3,1,1,1,16,1,1,4,20240925,16789802.13746400,52,2,100,100,999,3,1,9900,41,316,1,1,4,120,1032,220,7380,1,48,808.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,0,0,0,0,0,1,0,0,99,0,99,20,0,0,35,0,65,0,420,0,60,0,0,135,0,90,75,510,0,20,20,65
2024,20240909241229,5967,47,1,1560,16,2,1,0,0,999,1,1,1,20240929,4772528.878192000,54,1,100,210,999,1,1,9900,40,217,1,0,2,110,350,300,9480,1,38,1900.0,2,999.99,1,55,2,100,100,43,1,1,35,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,30,0,150,0,660,0,0,45,0,455,90,10,0,0,0,0,0,150
2024,20240909241234,5968,32,2,0,7,1,1,0,0,999,1,1,3,20240924,20272289.73464400,44,2,131,100,20,4,4,50000,30,215,1,0,7,127,3245,251,8080,2,30,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,120,0,630,30,0,50,0,380,30,50,0,150,0,0,0,120
2024,20240909241266,5969,31,2,0,15,4,1,0,0,999,1,1,1,20240922,15383529.31856400,59,1,100,100,999,1,1,9900,20,102,1,0,4,200,9620,120,770,1,40,1120.0,1,28.0,1,55,2,131,100,41,1,1,40,576.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,90,0,690,0,0,240,0,240,0,120,0,0,0,0,0,90
2024,20240909241296,5970,12,2,0,10,2,2,0,0,999,1,1,2,20240930,26772133.07417800,59,2,110,100,999,6,1,9900,30,112,1,0,4,150,5240,160,5391,1,40,700.0,1,17.5,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,180,0,730,75,0,0,0,395,0,10,0,0,0,0,0,180
2024,20240909241316,5971,36,1,5601,4,1,2,0,0,999,1,1,3,20240924,25208529.02610500,45,2,100,241,999,4,4,60023,21,112,1,0,7,134,4510,291,8980,1,9995,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,0,0,450,0,0,0,0,525,0,30,0,405,0,0,0,0
2024,20240909241325,5972,6,1,0,7,1,1,0,0,999,1,1,7,20240928,3501825.693845000,75,1,100,100,999,6,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,20,0,600,0,0,0,0,760,0,0,0,0,0,0,0,20
2024,20240909241334,5973,8,2,2081,14,2,1,0,0,999,1,1,7,20240928,4053287.680847000,85,1,100,100,999,1,1,9900,43,321,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,80,2,100,100,43,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,45,0,15,0,570,0,0,0,0,480,0,0,330,0,0,0,0,15
2024,20240909241354,5974,40,2,0,11,1,1,0,0,999,1,1,1,20240922,4775690.735443000,69,2,100,100,999,4,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,210,0,99,0,99,0,360,0,90,0,390,0,390,0,0,0,0,210,0,0,0,0,0,0,0,210
2024,20240909241386,5975,25,2,1122,16,5,1,1,3,4,1,1,7,20240928,6577753.469954000,36,2,100,100,999,1,1,9900,41,316,1,1,4,126,2722,260,8590,2,26,240.0,1,30.0,1,41,1,100,100,41,1,1,40,8058.11,1,3,1,0,0,1,1,0,795,795,0,1,4,75,0,0,30,0,90,0,620,0,0,30,0,510,0,85,0,0,0,75,75,90
2024,20240909241415,5976,8,4,0,15,2,1,0,0,999,1,1,1,20240922,5245802.759036000,63,2,100,100,999,1,1,9900,30,213,1,0,6,160,6050,100,180,2,10,99999.99,99,999.99,1,65,1,100,100,40,1,1,40,99999.98,0,0,0,0,0,0,0,0,420,0,99,0,99,0,0,0,50,0,30,0,500,0,0,0,0,600,0,140,60,60,0,0,0,30
2024,20240909241431,5977,17,1,1601,16,2,2,0,0,999,1,1,6,20240927,32823149.46396700,27,1,110,100,999,5,2,11500,40,217,1,0,4,125,2545,240,7870,1,50,784.0,2,999.99,2,27,2,110,100,42,1,1,50,1400.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,30,0,720,0,0,0,0,180,0,0,0,480,0,0,0,30
2024,20240909241466,5978,47,2,1560,15,2,1,0,0,999,1,1,3,20240924,7196261.629405000,74,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,68,1,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,120,10,67,0,688,10,0,90,0,415,0,40,0,0,0,0,0,37
2024,20240909241470,5979,12,4,0,16,2,1,0,0,999,1,1,1,20240929,12878244.49627600,54,2,100,100,999,1,1,9900,42,320,1,0,4,111,750,252,8380,2,20,440.0,1,22.0,1,63,1,100,100,41,1,1,40,8058.11,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,300,0,180,0,709,0,0,0,0,240,0,11,0,0,0,0,0,180
2024,20240909241480,5980,6,2,7360,16,2,1,0,0,999,1,1,2,20240923,15399905.91895500,60,1,131,100,10,1,4,52100,41,316,1,0,4,121,1430,133,3390,1,60,4240.0,2,999.99,1,58,2,131,100,43,1,1,50,8058.11,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,40,0,80,0,450,0,0,0,0,195,0,0,0,675,0,0,0,5
2024,20240909241487,5981,45,2,0,7,1,1,0,0,999,1,1,1,20240929,2536202.409889000,78,1,100,100,999,4,1,9900,31,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,25,0,165,0,605,0,0,0,0,645,0,0,0,0,0,0,0,0
2024,20240909241497,5982,23,4,0,11,3,1,1,1,1,1,1,6,20240927,16604789.97964600,27,1,100,100,999,1,1,9900,30,213,1,0,4,170,6230,120,770,1,40,1080.0,1,27.0,1,26,2,100,100,40,1,1,20,99999.98,1,1,1,0,1,0,0,0,525,525,99,0,99,300,0,0,120,0,0,0,525,0,0,0,0,0,0,225,0,270,0,300,300,0
2024,20240909241508,5983,13,4,0,6,2,1,0,0,999,1,1,4,20240925,10806125.23385700,67,2,100,100,999,4,1,9900,32,216,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,705,0,345,0,0,0,0,300,0,0,0,0,0,0,0,705
2024,20240909241532,5984,26,1,2161,15,2,1,0,0,999,1,1,1,20240929,12896558.21163200,71,1,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,66,2,100,100,21,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,45,0,775,0,540,0,0,10,0,0,0,10,0,0,0,0,0,775
2024,20240909241542,5985,45,3,0,1,1,1,0,0,999,1,1,4,20240925,19438539.79915300,58,1,100,100,999,4,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,0,0,300,0,0,0,0,1050,0,0,0,0,0,0,0,0
2024,20240909241554,5986,51,3,0,15,2,2,0,0,999,1,1,2,20240923,22792006.33390300,31,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,32,1,100,100,41,1,1,80,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,665,50,0,40,0,580,0,0,10,0,40,0,55,0,0,0,0,0,40
2024,20240909241563,5987,39,4,0,16,2,1,0,0,999,1,1,1,20240929,11472782.85746900,42,2,100,100,999,1,1,9900,32,214,2,0,5,124,2180,252,8380,2,32,590.0,2,999.99,1,41,1,100,100,41,1,2,45,1540.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,60,0,720,0,0,0,0,570,0,60,0,0,0,0,0,0
2024,20240909241645,5988,13,2,1560,15,2,1,0,0,999,1,1,4,20240925,17866768.85684000,62,1,100,100,999,1,1,9900,30,214,1,0,4,111,500,145,2290,1,50,1830.0,2,999.99,1,61,2,100,100,40,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,96,99,0,0,0,0,0,0,0,570,0,0,0,0,60,0,0,0,780,0,0,0,0
2024,20240909241647,5989,12,2,0,13,2,1,1,1,6,1,1,7,20240928,9380725.798409000,36,2,110,100,999,4,1,9900,31,215,1,0,4,125,2360,201,6991,1,65,1800.0,1,35.0,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,0,0,0,1,0,960,0,99,0,99,0,180,0,240,0,0,0,695,0,0,0,0,75,0,250,0,0,180,0,0,0
2024,20240909241684,5990,37,2,3120,12,1,1,0,0,999,1,1,7,20240928,5802758.311384000,47,1,100,100,999,6,1,9900,40,217,1,0,4,140,4850,150,4560,1,50,1440.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,35,0,30,0,570,0,0,0,0,525,0,100,0,180,0,0,0,0
2024,20240909241720,5991,12,2,0,14,1,1,0,0,999,1,1,7,20240928,4691120.049424000,61,2,110,100,999,6,1,9900,32,214,1,1,4,127,3515,250,8191,1,42,1350.0,1,16.4,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,150,0,515,120,0,0,0,535,0,60,0,0,0,0,0,150
2024,20240909241724,5992,42,4,0,12,2,1,0,0,999,1,1,1,20240922,5374851.640692000,77,2,100,100,999,1,1,9900,21,112,1,0,4,150,5360,252,8370,2,24,354.0,1,14.7,1,78,1,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,145,0,5,0,720,0,0,0,75,375,0,30,0,0,0,0,0,5
2024,20240909241752,5993,48,3,0,3,3,1,1,2,9,1,1,6,20240927,14318574.54044500,45,2,100,210,999,4,5,20000,14,109,1,0,4,130,3603,251,8180,2,20,208.0,1,12.0,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,0,0,0,1,1,185,185,99,0,99,163,0,0,30,0,220,0,455,0,0,0,0,120,87,120,0,245,0,163,163,220
2024,20240909241754,5994,48,1,0,16,2,1,0,0,999,1,1,1,20240929,10057057.72480100,67,1,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,67,2,100,244,43,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,40,0,180,0,590,0,0,0,0,360,150,120,0,0,0,0,0,60
2024,20240909241755,5995,42,1,6161,11,2,2,1,1,14,1,1,1,20240922,12059910.70145200,37,2,110,100,999,6,1,9900,40,217,1,0,3,125,2310,240,7860,1,35,1980.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,0,0,0,0,0,1,0,0,99,0,99,0,0,0,30,0,320,0,730,60,0,90,0,0,0,30,0,180,0,0,0,320
2024,20240909241757,5996,37,2,6640,13,1,1,0,0,999,1,1,1,20240929,5524771.876358000,73,2,100,100,999,3,1,9900,32,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,120,0,83,0,548,0,0,45,0,630,0,14,0,0,0,0,0,33
2024,20240909241764,5997,11,1,8841,7,1,2,0,0,999,1,1,7,20240928,7116083.220032000,60,1,110,100,999,6,1,9900,43,321,4,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,100,0,540,30,0,40,0,630,0,40,0,0,0,0,0,100
2024,20240909241770,5998,53,4,0,1,1,2,0,0,999,1,1,1,20240922,6607917.305281000,62,2,100,100,999,4,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,585,0,240,0,0,0,0,525,0,0,0,0,0,0,0,585
2024,20240909241772,5999,6,1,4481,13,2,2,0,0,999,1,1,2,20240923,39074484.82675000,29,2,100,243,999,6,1,9900,14,109,1,0,4,134,4600,280,9290,1,40,750.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,0,0,385,0,0,0,0,155,0,105,0,765,0,0,0,0
2024,20240909241777,6000,6,2,4481,13,5,1,1,1,0,1,1,7,20240928,14117599.78386900,33,2,202,210,999,1,1,9900,41,316,1,0,4,127,3245,251,8090,1,9995,1690.0,2,999.99,1,30,1,100,100,21,1,1,40,1240.0,1,1,1,1,0,0,0,0,301,301,1,1,2,208,0,0,60,0,10,0,761,0,0,25,0,140,0,196,0,40,0,208,138,10
2024,20240909241807,6001,29,2,0,16,4,1,1,2,2,1,1,2,20240930,13124253.76106700,36,1,100,100,999,1,1,9900,40,217,1,0,4,110,220,120,770,1,48,10208.98,2,999.99,1,36,2,100,100,41,1,1,40,2780.0,1,2,1,0,1,1,0,0,0,0,99,0,99,0,0,0,90,0,20,0,625,0,0,0,0,20,40,30,0,615,0,0,0,20
2024,20240909241822,6002,42,1,6161,4,1,2,0,0,999,1,1,2,20240923,22065248.94579700,37,1,110,100,999,6,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,15,0,125,0,555,0,0,30,0,705,0,10,0,0,0,0,0,110
2024,20240909241824,6003,12,1,5000,10,1,1,0,0,999,1,1,2,20240923,26263444.27505600,34,2,100,230,999,6,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,805,15,0,0,0,465,0,115,0,0,0,0,40,0,0,0,0,0,0
2024,20240909241860,6004,16,4,0,4,1,2,0,0,999,1,1,1,20240929,5882818.861653000,36,1,100,210,999,6,1,9900,15,110,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,180,0,0,0,720,0,0,0,0,540,0,0,0,0,0,0,0,0
2024,20240909241878,6005,48,4,0,16,5,1,1,3,6,1,1,1,20240929,19269482.24804800,42,1,110,100,999,1,4,60031,41,316,1,0,4,121,1320,170,6070,1,60,2880.0,2,999.99,1,38,2,100,210,40,1,1,995,99999.98,1,3,1,0,0,0,1,0,900,900,99,0,99,0,0,0,75,0,60,0,630,0,0,0,130,425,0,80,0,0,0,0,0,60
